,companyId,positionId,positionNameByMe,industryField,education,workYear,city,positionAdvantage,salary,positionName,companyShortName,companyFullName,companySize,district,latitude,longitude,firstType,secondType,financeStage,jobNature
231,9087,5802647,数据分析,"移动互联网,游戏",本科,3-5年,深圳,海外大项目 奖金丰厚,15k-20k,游戏数据分析师,趣凡网络,深圳趣凡网络科技有限公司,150-500人,南山区,22.530776,113.953954,开发|测试|运维类,数据开发,不需要融资,全职
232,20857,5532275,数据分析,金融,本科,不限,深圳,周末双休、氛围好,5k-7k,Fund Data Analyst/基金数据分析员,晨星Morningstar,晨星资讯（深圳）有限公司,500-2000人,福田区,22.536874,114.02128,金融类,证券|基金|信托|期货,上市公司,全职
233,24587,5535223,数据分析,金融,本科,3-5年,深圳,公司平台广阔，福利待遇好，领导nice,15k-20k,金融数据分析师（互联网信贷）,小赢科技,深圳市小赢科技有限责任公司,500-2000人,南山区,22.519131,113.941779,金融类,互联网金融,上市公司,全职
234,429956,5174066,数据分析,"移动互联网,金融",本科,1-3年,深圳,"固定15薪,六险一金,各种团建,各种福利",9k-16k,反欺诈数据分析师,麦芒科技,麦芒（深圳）互联网信息服务有限公司,50-150人,南山区,22.54834,113.9446,金融类,互联网金融,不需要融资,全职
235,211786,4680444,数据分析,"医疗健康,数据服务",硕士,1-3年,深圳,"人工智能,高端前沿,前景广阔",12k-18k,基因数据分析专家,脑医生,深圳市铱硙医疗科技有限公司,15-50人,南山区,22.503279,113.94868,产品|需求|项目类,产品经理,A轮,全职
236,107313,5770917,数据分析,移动互联网,本科,3-5年,深圳,五险一金 海外业务 员工福利 成长空间,10k-17k,网络数据分析顾问,维卓网络,北京维卓网络科技有限公司,50-150人,南山区,22.525569,113.943181,开发|测试|运维类,数据开发,未融资,全职
237,128998,5649159,数据分析,"移动互联网,金融",本科,3-5年,深圳,"专项奖金,五险一金,交通补助,带薪年假",10k-20k,bi数据分析师,海万科技,上海海万信息科技股份有限公司,500-2000人,福田区,22.535702,114.053855,开发|测试|运维类,数据开发,不需要融资,全职
238,8332,5594894,数据分析,移动互联网,本科,1年以下,深圳,晋升空间大,8k-15k,舆情数据分析师--948,任子行,任子行网络技术股份有限公司,500-2000人,南山区,22.550041,113.908136,开发|测试|运维类,数据开发,上市公司,全职
239,32805,5803893,数据分析,游戏,本科,1-3年,深圳,"技术大牛,奖金丰富,弹性工作,发展空间大",10k-20k,游戏运营数据分析师,尚游游戏,深圳市尚游网络科技有限公司,150-500人,南山区,22.53797,113.9519,产品|需求|项目类,数据分析,不需要融资,全职
240,20857,5546271,数据分析,金融,本科,不限,深圳,周末双休、氛围好,6k-8k,西班牙语基金数据分析员,晨星Morningstar,晨星资讯（深圳）有限公司,500-2000人,福田区,22.536874,114.02128,金融类,证券|基金|信托|期货,上市公司,全职
241,24587,5697385,数据分析,金融,本科,3-5年,深圳,薪资福利优 发展前景好 专业团队,15k-30k,财务数据分析,小赢科技,深圳市小赢科技有限责任公司,500-2000人,南山区,22.519131,113.941779,综合职能|高级管理,财务,上市公司,全职
242,451,4870767,数据分析,"移动互联网 ,游戏",本科,1-3年,深圳,鹅厂福利,18k-36k,SA-腾讯社交广告数据分析工程师（微信广告 深圳）,腾讯,腾讯科技（深圳）有限公司,2000人以上,南山区,22.522641,113.934494,开发|测试|运维类,数据开发,上市公司,全职
243,136443,5546815,数据分析,"金融,移动互联网",本科,1-3年,深圳,"发展空间大,带薪年假,午餐补助,团队和谐",10k-20k,反欺诈数据分析师-深圳,马上金融,马上消费金融股份有限公司,2000人以上,福田区,22.553401,114.047958,金融类,风控,不需要融资,全职
244,107313,5772417,数据分析,移动互联网,本科,3-5年,深圳,五险一金 海外业务 员工福利 成长空间,10k-15k,网络数据分析顾问,维卓网络,北京维卓网络科技有限公司,50-150人,南山区,22.52525,113.943156,开发|测试|运维类,数据开发,未融资,全职
245,128998,5405110,数据分析,"移动互联网,金融",本科,3-5年,深圳,五险一金，周末双休，朝九晚六,10k-20k,bi数据分析师,海万科技,上海海万信息科技股份有限公司,500-2000人,福田区,22.52153,114.055036,开发|测试|运维类,数据开发,不需要融资,全职
246,361507,5742289,数据分析,"移动互联网,社交网络",本科,1-3年,深圳,"五险一金,员工旅游,年终奖金,定期体检",10k-15k,BI数据分析(J10024),传易,传易互动游戏科技（北京）有限公司,150-500人,南山区,22.527425,113.952721,产品|需求|项目类,数据分析,不需要融资,全职
247,402805,5611264,数据分析,其他,大专,1-3年,深圳,"带薪年假,年终分红,双休,下午茶",5k-6k,数据分析客服,轻岁,深圳传奇生物科技有限公司,50-150人,南山区,22.530438,113.952696,运营|编辑|客服类,客服,不需要融资,全职
248,429956,5274554,数据分析,"移动互联网,金融",本科,1-3年,深圳,六险一金，年终15薪，节日福利超多的呢！,9k-15k,风控数据分析师,麦芒科技,麦芒（深圳）互联网信息服务有限公司,50-150人,南山区,22.54834,113.9446,金融类,风控,不需要融资,全职
249,170275,5443637,数据分析,不限,本科,3-5年,深圳,"核心业务,顶尖团队,发展迅速,学习晋升快",25k-50k,SA-腾讯社交广告数据分析工程师（微信广告 深圳）,腾讯,深圳市腾讯计算机系统有限公司,2000人以上,南山区,22.540822,113.934457,开发|测试|运维类,数据开发,上市公司,全职
250,83025,3565979,数据分析,电子商务,本科,5-10年,深圳,大平台,30k-35k,运营数据分析专家,环球易购,深圳市环球易购电子商务有限公司,2000人以上,南山区,22.511241,113.920558,开发|测试|运维类,数据开发,上市公司,全职
251,131846,5112961,数据分析,电子商务,本科,1-3年,深圳,"新加坡公司,东南亚电商,牛人多,15天年假",10k-20k,BI 数据分析师 (Salesforce 方向),Shopee,深圳虾皮信息科技有限公司,2000人以上,南山区,22.538345,113.944704,产品|需求|项目类,数据分析,上市公司,全职
252,254,4104957,数据分析,移动互联网,本科,3-5年,深圳,"五险一金,年终奖,全勤奖,环境好",15k-30k,Java高级数据分析工程师,活动行,北京艾科创意信息技术有限公司,50-150人,福田区,22.545642,114.089596,开发|测试|运维类,后端开发,A轮,全职
253,23403,3788749,数据分析,企业服务,本科,不限,深圳,"学习型团队,银行项目,大平台,上升型团队",8K-15K,金融/银行/互联网 数据分析 数据挖掘岗,长亮科技,深圳市长亮科技股份有限公司,2000人以上,福田区,22.507855,114.045674,开发|测试|运维类,数据开发,上市公司,全职
254,359870,5682926,数据分析,"移动互联网,金融",本科,1-3年,深圳,风控,10k-20k,风控数据分析师,深圳金达数据科技有限公司,深圳金达数据科技有限公司,50-150人,龙华新区,22.614276,114.040776,金融类,风控,不需要融资,全职
255,24587,5535229,数据分析,金融,本科,3-5年,深圳,公司平台广阔，福利待遇好，领导nice,20k-30k,金融数据分析师（用户增长方向）,小赢科技,深圳市小赢科技有限责任公司,500-2000人,南山区,22.519131,113.941779,金融类,互联网金融,上市公司,全职
256,451,5222607,数据分析,"移动互联网 ,游戏",本科,3-5年,深圳,"大平台,福利多",15k-25k,信息流数据分析产品经理,腾讯,腾讯科技（深圳）有限公司,2000人以上,南山区,22.540406,113.935333,产品|需求|项目类,产品经理,上市公司,全职
257,136443,5811269,数据分析,"金融,移动互联网",本科,1-3年,深圳,"午餐补助,弹性奖金,发展空间大,扁平管理",10k-15k,安全调查数据分析师,马上金融,马上消费金融股份有限公司,2000人以上,福田区,22.553401,114.047958,金融类,风控,不需要融资,全职
258,20857,5531266,数据分析,金融,本科,不限,深圳,周末双休、氛围好,6k-8k,法语基金数据分析员,晨星Morningstar,晨星资讯（深圳）有限公司,500-2000人,福田区,22.536874,114.02128,金融类,证券|基金|信托|期货,上市公司,全职
259,131846,5112876,数据分析,电子商务,本科,3-5年,深圳,"新加坡公司,东南亚电商,牛人多",15k-25k,BI 资深数据分析师,Shopee,深圳虾皮信息科技有限公司,2000人以上,南山区,22.538345,113.944704,产品|需求|项目类,数据分析,上市公司,全职
260,128998,3945445,数据分析,"移动互联网,金融",大专,3-5年,深圳,"最先进的技,大项目,交通便利,环境好",13k-25k,Python 数据分析,海万科技,上海海万信息科技股份有限公司,500-2000人,福田区,22.535702,114.053855,产品|需求|项目类,数据分析,不需要融资,全职
261,23403,4103831,数据分析,企业服务,本科,5-10年,深圳,"金融科技,学习环境,提升空间,大平台",10k-20k,金融、互联网 数据分析挖掘 机器学习咨询专家,长亮科技,深圳市长亮科技股份有限公司,2000人以上,福田区,22.530891,114.080201,开发|测试|运维类,数据开发,上市公司,全职
262,62363,4674998,数据分析,"生活服务,硬件",本科,5-10年,深圳,"世界五百强,地产龙头企,薪资福利佳,挑战大",25k-50k,大数据分析工程师,万科,万翼科技有限公司,2000人以上,南山区,22.526905,113.941629,开发|测试|运维类,数据开发,上市公司,全职
263,111065,5005648,数据分析,"移动互联网,金融",本科,5-10年,深圳,领导好,25k-50k,大数据分析leader,飞贷金融科技,深圳中兴飞贷金融科技有限公司,500-2000人,南山区,22.546552,113.944417,开发|测试|运维类,数据开发,B轮,全职
264,19875,2729009,数据分析,移动互联网,本科,1-3年,深圳,"福利好,平台大,工作氛围赞,同事颜值高",20k-40k,软件大数据分析工程师,vivo,维沃移动通信有限公司,2000人以上,福田区,22.99368,113.993578,开发|测试|运维类,数据开发,未融资,全职
265,25317,3969637,数据分析,金融,本科,3-5年,深圳,"五险一金,带薪年假",12k-20k,ETL BI Developer 数据分析师,金证股份,深圳市金证科技股份有限公司,2000人以上,南山区,22.523675,113.915214,产品|需求|项目类,数据分析,上市公司,全职
266,49534,5310782,数据分析,"移动互联网,医疗健康",本科,1-3年,深圳,双休、朝九晚六、待遇好、氛围好,15k-25k,大数据分析工程师,爱宝惟生物科技,深圳市爱宝惟生物科技有限公司,15-50人,宝安区,22.59503,113.87394,开发|测试|运维类,数据开发,A轮,全职
267,95529,5694165,数据分析,移动互联网,本科,3-5年,深圳,人工智能,17k-28k,大数据分析与挖掘工程师,云天励飞,深圳云天励飞技术有限公司,500-2000人,南山区,22.528499,113.923552,开发|测试|运维类,数据开发,B轮,全职
268,35996,5578648,数据分析,"移动互联网,电子商务",硕士,5-10年,深圳,重点项目 技术氛围,50k-80k,DSQ-大数据分析专家,顺丰科技有限公司,顺丰科技有限公司,2000人以上,南山区,22.523392,113.937987,开发|测试|运维类,数据开发,不需要融资,全职
269,310253,4972038,数据分析,"移动互联网,O2O",本科,3-5年,深圳,公司平台,15k-25k,用户数据分析专员,顺丰-丰e足食,深圳市丰宜科技有限公司,2000人以上,福田区,22.526851,114.040978,产品|需求|项目类,数据分析,上市公司,全职
270,451,5276304,数据分析,"移动互联网 ,游戏",本科,3-5年,深圳,腾讯 大平台 福利好 成长快,15k-25k,PCG10-信息流数据分析产品经理,腾讯,腾讯科技（深圳）有限公司,2000人以上,南山区,22.540412,113.935346,产品|需求|项目类,产品经理,上市公司,全职
271,131846,5112771,数据分析,电子商务,本科,不限,深圳,"新加坡公司,东南亚电商,牛人多,15天年假",8k-12k,BI 数据分析师 - Data Analyst,Shopee,深圳虾皮信息科技有限公司,2000人以上,南山区,22.538345,113.944704,产品|需求|项目类,数据分析,上市公司,全职
272,128998,5380722,数据分析,"移动互联网,金融",本科,1-3年,深圳,五险一金，周末双休，朝九晚六,10k-15k,python数据分析,海万科技,上海海万信息科技股份有限公司,500-2000人,福田区,22.52153,114.055036,产品|需求|项目类,数据分析,不需要融资,全职
273,35996,5578763,数据分析,"移动互联网,电子商务",硕士,5-10年,深圳,重点项目 技术氛围,30k-50k,DSQ-大数据分析资深工程师,顺丰科技有限公司,顺丰科技有限公司,2000人以上,南山区,22.523392,113.937987,开发|测试|运维类,数据开发,不需要融资,全职
274,310253,4971732,数据分析,"移动互联网,O2O",本科,3-5年,深圳,"发展空间大,品牌影响",18k-30k,大数据分析与挖掘工程师,顺丰-丰e足食,深圳市丰宜科技有限公司,2000人以上,福田区,22.526851,114.040978,开发|测试|运维类,数据开发,上市公司,全职
275,917,5539948,数据分析,"移动互联网,数据服务",本科,1-3年,深圳,"大数据平台,纳斯达克,扁平化管理",20k-30k,增长经理/增长黑客（数据分析方向）,极光,深圳市和讯华谷信息技术有限公司,500-2000人,南山区,22.550224,113.908469,开发|测试|运维类,数据开发,上市公司,全职
276,30456,4507812,数据分析,"移动互联网,电子商务",本科,3-5年,深圳,大牛云集,15k-30k,产品经理（数据分析）,回收宝,深圳回收宝科技有限公司,500-2000人,南山区,22.527549,113.949541,产品|需求|项目类,产品经理,C轮,全职
277,51491,5551446,数据分析,旅游,本科,应届毕业生,深圳,海外业务，成长大，平台好，工作氛围好,8k-12k,管培生（数据分析方向）,PKFARE比客,深圳马可孛罗科技有限公司,150-500人,南山区,22.537124,113.9558,开发|测试|运维类,数据开发,A轮,全职
278,210133,5220675,数据分析,生活服务,本科,1-3年,深圳,"新业务,团队氛围好,发展空间大",8k-15k,产品运营(数据分析),顺丰速运,顺丰速运有限公司,2000人以上,南山区,22.524499,113.940213,产品|需求|项目类,数据分析,上市公司,全职
279,451,5637573,数据分析,"移动互联网 ,游戏",本科,3-5年,深圳,"福利好,平台大,薪酬高",18k-35k,企鹅号大数据分析开发（深圳）,腾讯,腾讯科技（深圳）有限公司,2000人以上,南山区,22.540719,113.93362,开发|测试|运维类,数据开发,上市公司,全职
280,131846,5112044,数据分析,电子商务,本科,3-5年,深圳,"外企氛围,蓝海市场,大牛多多,15天年假",20k-40k,数据产品经理（电商数据分析方向）,Shopee,深圳虾皮信息科技有限公司,2000人以上,南山区,22.538345,113.944704,开发|测试|运维类,数据开发,上市公司,全职
281,451,5786741,数据分析,"移动互联网 ,游戏",本科,3-5年,深圳,"福利好,平台大,薪酬高",18k-35k,短视频大数据分析开发（深圳）,腾讯,腾讯科技（深圳）有限公司,2000人以上,南山区,22.540719,113.93362,开发|测试|运维类,数据开发,上市公司,全职
282,41178,5376509,数据分析,"移动互联网,O2O",本科,5-10年,深圳,发展空间发,30k-50k,数据分析总监/副总监(J10846),货拉拉,深圳依时货拉拉科技有限公司,2000人以上,福田区,22.570148,114.060162,产品|需求|项目类,高端产品职位,C轮,全职
283,41178,5680833,数据分析,"移动互联网,O2O",本科,5-10年,深圳,年终奖 下午茶 团建 不打卡,25k-50k,高级数据分析师(J11807),货拉拉,深圳依时货拉拉科技有限公司,2000人以上,福田区,22.570148,114.060162,开发|测试|运维类,数据开发,C轮,全职
284,41178,5454132,数据分析,"移动互联网,O2O",本科,5-10年,深圳,年终奖 下午茶 团建 不打卡,25k-50k,高级数据分析师,货拉拉,深圳依时货拉拉科技有限公司,2000人以上,福田区,22.5696,114.060144,开发|测试|运维类,数据开发,C轮,全职
285,41178,5068426,数据分析,"移动互联网,O2O",本科,应届毕业生,深圳,"互联网,独角兽,氛围好",10k-15k,数据分析师（校招技术方向）(J11470),货拉拉,深圳依时货拉拉科技有限公司,2000人以上,福田区,22.569077,114.059631,开发|测试|运维类,数据开发,C轮,全职
286,41178,3782170,数据分析,"移动互联网,O2O",本科,3-5年,深圳,"职位发展,晋升空间,团队氛围好",11k-22k,数据分析师,货拉拉,深圳依时货拉拉科技有限公司,2000人以上,福田区,114.059631,22.569077,开发|测试|运维类,数据开发,C轮,全职
287,6927,4499800,数据分析,移动互联网,本科,1-3年,深圳,"优厚福利,海景办公",5k-10k,数据分析助理,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518785,113.943044,产品|需求|项目类,数据分析,不需要融资,全职
288,6927,3868326,数据分析,移动互联网,本科,1-3年,深圳,核心事业群 千万级日活 氛围好 组织扁平,15k-30k,数据分析师,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518792,113.943044,开发|测试|运维类,数据开发,不需要融资,全职
289,123777,4582376,数据分析,"电子商务,企业服务",本科,1-3年,深圳,"周末双休,免费早晚餐,福利齐全,美女如云",6k-8k,助理数据分析师-高科技事业部,通力互联,北京通力互联技术服务有限公司,2000人以上,南山区,22.556374,113.94679,运营|编辑|客服类,运营,不需要融资,全职
290,6927,5310137,数据分析,移动互联网,本科,1-3年,深圳,给力薪酬,15k-30k,高级数据分析师（Push方向）,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518785,113.943044,开发|测试|运维类,数据开发,不需要融资,全职
291,41178,5061208,数据分析,"移动互联网,O2O",本科,3-5年,深圳,"货拉拉,互联网公司",20k-40k,高级数据分析工程师(J11469),货拉拉,深圳依时货拉拉科技有限公司,2000人以上,福田区,22.569077,114.059631,开发|测试|运维类,数据开发,C轮,全职
292,41178,5503404,数据分析,"移动互联网,O2O",本科,3-5年,深圳,发展空间大,15k-30k,资深\高级数据分析师(J11693),货拉拉,深圳依时货拉拉科技有限公司,2000人以上,福田区,22.569077,114.059631,产品|需求|项目类,数据分析,C轮,全职
293,6927,1670801,数据分析,移动互联网,本科,3-5年,深圳,核心事业群 千万级日活 氛围好 组织扁平,15k-30k,高级数据分析工程师,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518792,113.943044,开发|测试|运维类,高端技术职位,不需要融资,全职
294,41178,5376382,数据分析,"移动互联网,O2O",本科,5-10年,深圳,发展空间发,30k-50k,高级数据分析专家(J11521),货拉拉,深圳依时货拉拉科技有限公司,2000人以上,福田区,22.570148,114.060162,产品|需求|项目类,数据分析,C轮,全职
295,6927,5663892,数据分析,移动互联网,本科,3-5年,深圳,环境优越,15k-30k,联盟广告数据分析工程师,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518785,113.943044,产品|需求|项目类,数据分析,不需要融资,全职
296,6927,4947702,数据分析,移动互联网,本科,1-3年,深圳,"大平台,给力薪酬,海景办公",15k-30k,金融业务数据分析师,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518785,113.943044,开发|测试|运维类,数据开发,不需要融资,全职
297,6927,5683335,数据分析,移动互联网,本科,3-5年,深圳,大平台 给力薪酬 组织氛围好,15k-30k,海外数据分析经理,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518785,113.943044,产品|需求|项目类,数据分析,不需要融资,全职
298,6927,3487921,数据分析,移动互联网,本科,3-5年,深圳,亿级用户，大平台，给力薪酬,15k-30k,高级游戏数据分析师,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518792,113.943044,开发|测试|运维类,数据开发,不需要融资,全职
299,6927,3868291,数据分析,移动互联网,本科,3-5年,深圳,核心事业群 千万级日活 氛围好 组织扁平,20k-40k,高级广告数据分析师,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518792,113.943044,开发|测试|运维类,数据开发,不需要融资,全职
300,123777,4579888,数据分析,"电子商务,企业服务",本科,1-3年,深圳,"免费早晚餐,上市公司,年终奖,节日福利",6k-7k,数据分析运营助理,通力互联,北京通力互联技术服务有限公司,2000人以上,南山区,22.546344,113.947593,运营|编辑|客服类,运营,不需要融资,全职
301,6927,5546480,数据分析,移动互联网,本科,1-3年,深圳,"大平台,给力薪酬,海景办公楼,高配健身房",15k-30k,大数据产品经理（数据分析方向）,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518513,113.942998,产品|需求|项目类,产品经理,不需要融资,全职
302,20857,5531828,数据分析,金融,本科,不限,深圳,周末双休、氛围好,6k-8k,(越南语)股票数据分析员,晨星Morningstar,晨星资讯（深圳）有限公司,500-2000人,福田区,22.536874,114.02128,金融类,证券|基金|信托|期货,上市公司,全职
303,20857,5546167,数据分析,金融,本科,不限,深圳,周末双休、氛围好,6k-9k,股票数据分析员（日语）,晨星Morningstar,晨星资讯（深圳）有限公司,500-2000人,福田区,22.536874,114.02128,金融类,证券|基金|信托|期货,上市公司,全职
304,35996,5731870,数据分析,"移动互联网,电子商务",硕士,5-10年,深圳,平台好 成长快,40k-80k,DSQ-大数据分析工程师\专家,顺丰科技有限公司,顺丰科技有限公司,2000人以上,南山区,22.523392,113.937987,产品|需求|项目类,数据分析,不需要融资,全职
305,6927,5455280,数据分析,移动互联网,不限,1-3年,深圳,"大平台,给力薪酬,海景办公楼,高配健身房",15k-30k,业务规划经理（数据分析方向）,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518785,113.943044,产品|需求|项目类,数据分析,不需要融资,全职
306,41178,4188513,数据分析,"移动互联网,O2O",本科,5-10年,深圳,"下午茶,年终奖,旅游,六险一金",30k-50k,技术副总监（数据分析方向）J10758,货拉拉,深圳依时货拉拉科技有限公司,2000人以上,福田区,22.562964,114.05533,开发|测试|运维类,数据开发,C轮,全职
307,35996,5335389,数据分析,"移动互联网,电子商务",本科,3-5年,深圳,福利待遇高，发展前景好,20k-30k,ZHB-中高级产品经理（数据分析方向）,顺丰科技有限公司,顺丰科技有限公司,2000人以上,南山区,22.523392,113.937987,产品|需求|项目类,产品经理,不需要融资,全职
